mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
p228_354_p227_022,228.0,F,227.0,M
p310_093_p225_317,310.0,F,225.0,F
p265_160_p248_168,265.0,F,248.0,F
p234_077_p347_008,234.0,F,347.0,M
p275_096_p263_263,275.0,M,263.0,M
p329_166_p262_277,329.0,F,262.0,F
p225_092_p293_091,225.0,F,293.0,F
p271_022_p341_008,271.0,M,341.0,F
p268_364_p315_360,268.0,F,315.0,M
p301_259_p306_041,301.0,F,306.0,F
p298_108_p307_040,298.0,M,307.0,F
p260_224_p308_122,260.0,M,308.0,F
p281_280_p258_272,281.0,M,258.0,M
p335_305_p364_117,335.0,F,364.0,M
p303_205_p335_327,303.0,F,335.0,F
p227_079_p297_069,227.0,M,297.0,F
p232_188_p226_002,232.0,M,226.0,M
p293_280_p250_015,293.0,F,250.0,F
p323_285_p255_361,323.0,F,255.0,M
p271_103_p326_015,271.0,M,326.0,M
p364_223_p341_137,364.0,M,341.0,F
p230_100_p227_018,230.0,F,227.0,M
p259_083_p227_093,259.0,M,227.0,M
p249_006_p306_225,249.0,F,306.0,F
p303_008_p317_346,303.0,F,317.0,F
p263_129_p272_018,263.0,M,272.0,M
p228_246_p298_221,228.0,F,298.0,M
p335_208_p330_248,335.0,F,330.0,F
p316_039_p253_368,316.0,M,253.0,F
p311_244_p335_008,311.0,M,335.0,F
p233_024_p298_085,233.0,F,298.0,M
p249_305_p307_257,249.0,F,307.0,F
p243_266_p264_236,243.0,M,264.0,F
p266_178_p247_227,266.0,F,247.0,M
p256_087_p298_389,256.0,M,298.0,M
p259_172_p310_054,259.0,M,310.0,F
p306_161_p236_239,306.0,F,236.0,F
p298_157_p330_256,298.0,M,330.0,F
p298_012_p314_004,298.0,M,314.0,F
p269_357_p295_195,269.0,F,295.0,F
p228_140_p260_118,228.0,F,260.0,M
p268_106_p285_250,268.0,F,285.0,M
p330_089_p239_324,330.0,F,239.0,F
p243_006_p266_003,243.0,M,266.0,F
p258_067_p251_076,258.0,M,251.0,M
p374_013_p293_371,374.0,M,293.0,F
p270_016_p240_325,270.0,M,240.0,F
p238_445_p275_035,238.0,F,275.0,M
p237_020_p276_139,237.0,M,276.0,F
p246_280_p335_061,246.0,M,335.0,F
p264_371_p300_025,264.0,F,300.0,F
p303_291_p307_121,303.0,F,307.0,F
p303_190_p330_017,303.0,F,330.0,F
p343_022_p323_408,343.0,F,323.0,F
p330_118_p253_149,330.0,F,253.0,F
p268_068_p273_008,268.0,F,273.0,M
p275_097_p250_023,275.0,M,250.0,F
p284_061_p276_301,284.0,M,276.0,F
p263_312_p255_126,263.0,M,255.0,M
p239_208_p308_125,239.0,F,308.0,F
p307_400_p233_004,307.0,F,233.0,F
p281_205_p300_277,281.0,M,300.0,F
p252_367_p303_210,252.0,M,303.0,F
p284_065_p313_301,284.0,M,313.0,F
p230_121_p330_268,230.0,F,330.0,F
p262_228_p312_024,262.0,F,312.0,F
p301_307_p249_285,301.0,F,249.0,F
p227_005_p364_233,227.0,M,364.0,M
p239_022_p326_022,239.0,F,326.0,M
p256_264_p318_217,256.0,M,318.0,F
p294_007_p277_139,294.0,F,277.0,F
p276_113_p252_138,276.0,F,252.0,M
p316_241_p277_190,316.0,M,277.0,F
p347_294_p271_275,347.0,M,271.0,M
p251_114_p329_222,251.0,M,329.0,F
p300_264_p264_360,300.0,F,264.0,F
p236_011_p316_189,236.0,F,316.0,M
p326_036_p301_022,326.0,M,301.0,F
p281_022_p229_175,281.0,M,229.0,F
p302_022_p347_059,302.0,M,347.0,M
p301_204_p256_041,301.0,F,256.0,M
p292_122_p341_202,292.0,M,341.0,F
p341_148_p226_195,341.0,F,226.0,M
p323_111_p227_052,323.0,F,227.0,M
p262_301_p234_219,262.0,F,234.0,F
p306_219_p229_228,306.0,F,229.0,F
p299_041_p263_215,299.0,F,263.0,M
p341_194_p335_195,341.0,F,335.0,F
p341_084_p329_007,341.0,F,329.0,F
p226_028_p269_266,226.0,M,269.0,F
p259_130_p314_008,259.0,M,314.0,F
p376_150_p333_003,376.0,M,333.0,F
p307_044_p295_056,307.0,F,295.0,F
p376_013_p286_228,376.0,M,286.0,M
p282_249_p249_251,282.0,F,249.0,F
p276_461_p297_126,276.0,F,297.0,F
p227_064_p270_377,227.0,M,270.0,M
p248_138_p297_175,248.0,F,297.0,F
p340_012_p295_129,340.0,F,295.0,F
p317_282_p268_327,317.0,F,268.0,F
p256_194_p252_282,256.0,M,252.0,M
p330_106_p326_188,330.0,F,326.0,M
p374_318_p251_238,374.0,M,251.0,M
p272_257_p314_072,272.0,M,314.0,F
p301_061_p330_125,301.0,F,330.0,F
p226_370_p232_148,226.0,M,232.0,M
p233_096_p228_265,233.0,F,228.0,F
p335_261_p316_285,335.0,F,316.0,M
p307_132_p339_007,307.0,F,339.0,F
p303_137_p335_328,303.0,F,335.0,F
p301_379_p374_410,301.0,F,374.0,M
p339_020_p250_475,339.0,F,250.0,F
p335_333_p293_333,335.0,F,293.0,F
p287_020_p257_358,287.0,M,257.0,F
p293_191_p272_380,293.0,F,272.0,M
p277_333_p288_190,277.0,F,288.0,F
p274_014_p343_021,274.0,M,343.0,F
p243_127_p314_227,243.0,M,314.0,F
p266_416_p238_146,266.0,F,238.0,F
p292_377_p363_005,292.0,M,363.0,M
p257_186_p374_086,257.0,F,374.0,M
p301_392_p285_305,301.0,F,285.0,M
p306_015_p277_019,306.0,F,277.0,F
p286_003_p303_072,286.0,M,303.0,F
p362_179_p261_159,362.0,F,261.0,F
p303_028_p259_060,303.0,F,259.0,M
p225_330_p376_030,225.0,F,376.0,M
p351_008_p237_011,351.0,F,237.0,M
p272_334_p240_220,272.0,M,240.0,F
p307_020_p246_098,307.0,F,246.0,M
p303_172_p262_121,303.0,F,262.0,F
p255_094_p226_178,255.0,M,226.0,M
p303_228_p281_418,303.0,F,281.0,M
p361_114_p297_023,361.0,F,297.0,F
p286_110_p294_006,286.0,M,294.0,F
p272_372_p285_218,272.0,M,285.0,M
p308_376_p247_013,308.0,F,247.0,M
p243_279_p340_006,243.0,M,340.0,F
p374_084_p306_247,374.0,M,306.0,F
p261_090_p376_029,261.0,F,376.0,M
p303_012_p305_024,303.0,F,305.0,F
p345_281_p326_379,345.0,M,326.0,M
p306_067_p251_002,306.0,F,251.0,M
p263_100_p246_145,263.0,M,246.0,M
p256_134_p293_359,256.0,M,293.0,F
p303_130_p255_038,303.0,F,255.0,M
p259_367_p282_191,259.0,M,282.0,F
p252_231_p251_022,252.0,M,251.0,M
p347_231_p228_287,347.0,M,228.0,F
p301_207_p256_076,301.0,F,256.0,M
p248_137_p330_347,248.0,F,330.0,F
p300_020_p228_370,300.0,F,228.0,F
p295_021_p300_022,295.0,F,300.0,F
p252_222_p303_073,252.0,M,303.0,F
p305_026_p243_231,305.0,F,243.0,M
p293_306_p362_235,293.0,F,362.0,F
p293_036_p306_106,293.0,F,306.0,F
p256_270_p308_412,256.0,M,308.0,F
p238_353_p227_001,238.0,F,227.0,M
p347_304_p330_188,347.0,M,330.0,F
p248_092_p341_246,248.0,F,341.0,F
p245_357_p234_013,245.0,M,234.0,F
p374_008_p303_101,374.0,M,303.0,F
p306_266_p256_045,306.0,F,256.0,M
p313_033_p281_301,313.0,F,281.0,M
p360_009_p243_274,360.0,M,243.0,M
p245_273_p312_021,245.0,M,312.0,F
p249_310_p281_383,249.0,F,281.0,M
p330_269_p232_014,330.0,F,232.0,M
p376_123_p307_117,376.0,M,307.0,F
p317_034_p277_046,317.0,F,277.0,F
p236_020_p256_308,236.0,F,256.0,M
p226_193_p351_097,226.0,M,351.0,F
p293_290_p303_323,293.0,F,303.0,F
p334_358_p241_093,334.0,M,241.0,M
p302_170_p227_192,302.0,M,227.0,M
p246_013_p243_098,246.0,M,243.0,M
p303_023_p300_273,303.0,F,300.0,F
p255_130_p303_015,255.0,M,303.0,F
p268_017_p287_005,268.0,F,287.0,M
p267_018_p270_011,267.0,F,270.0,M
p237_035_p306_043,237.0,M,306.0,F
p248_079_p303_066,248.0,F,303.0,F
p300_387_p240_031,300.0,F,240.0,F
p333_221_p336_008,333.0,F,336.0,F
p335_267_p313_095,335.0,F,313.0,F
p308_407_p283_019,308.0,F,283.0,F
p227_292_p362_201,227.0,M,362.0,F
p312_016_p279_008,312.0,F,279.0,M
p323_038_p247_011,323.0,F,247.0,M
p239_467_p307_258,239.0,F,307.0,F
p277_288_p300_338,277.0,F,300.0,F
p308_072_p335_024,308.0,F,335.0,F
p265_165_p297_206,265.0,F,297.0,F
p281_215_p308_021,281.0,M,308.0,F
p254_013_p364_039,254.0,M,364.0,M
p330_009_p256_142,330.0,F,256.0,M
p314_075_p275_279,314.0,F,275.0,M
p270_127_p300_347,270.0,M,300.0,F
p302_018_p323_191,302.0,M,323.0,F
p251_278_p329_100,251.0,M,329.0,F
p275_084_p310_004,275.0,M,310.0,F
p238_186_p249_213,238.0,F,249.0,F
p311_004_p306_281,311.0,M,306.0,F
p303_174_p362_144,303.0,F,362.0,F
p266_270_p245_310,266.0,F,245.0,M
p251_319_p248_025,251.0,M,248.0,F
p254_067_p347_188,254.0,M,347.0,M
p277_361_p238_314,277.0,F,238.0,F
p281_331_p308_100,281.0,M,308.0,F
p272_019_p256_305,272.0,M,256.0,M
p323_189_p334_024,323.0,F,334.0,M
p347_343_p226_005,347.0,M,226.0,M
p313_003_p364_211,313.0,F,364.0,M
p238_227_p233_022,238.0,F,233.0,F
p271_355_p240_244,271.0,M,240.0,F
p317_383_p330_037,317.0,F,330.0,F
p311_007_p264_050,311.0,M,264.0,F
p229_244_p303_107,229.0,F,303.0,F
p254_021_p232_037,254.0,M,232.0,M
p304_022_p317_125,304.0,M,317.0,F
p341_009_p258_127,341.0,F,258.0,M
p245_352_p298_308,245.0,M,298.0,M
p260_274_p303_043,260.0,M,303.0,F
p343_253_p315_005,343.0,F,315.0,M
p265_231_p340_004,265.0,F,340.0,F
p293_200_p259_459,293.0,F,259.0,M
p288_411_p270_048,288.0,F,270.0,M
p227_260_p316_306,227.0,M,316.0,M
p301_362_p256_168,301.0,F,256.0,M
p276_248_p265_314,276.0,F,265.0,F
p318_301_p305_016,318.0,F,305.0,F
p269_306_p335_374,269.0,F,335.0,F
p301_195_p225_006,301.0,F,225.0,F
p268_402_p254_139,268.0,F,254.0,M
p298_052_p270_343,298.0,M,270.0,M
p281_024_p262_169,281.0,M,262.0,F
p312_276_p343_399,312.0,F,343.0,F
p241_004_p243_395,241.0,M,243.0,M
p297_016_p288_258,297.0,F,288.0,F
p306_283_p297_220,306.0,F,297.0,F
p274_035_p304_415,274.0,M,304.0,M
p268_177_p243_090,268.0,F,243.0,M
p254_107_p330_120,254.0,M,330.0,F
p256_309_p252_300,256.0,M,252.0,M
p284_086_p259_437,284.0,M,259.0,M
p258_406_p310_024,258.0,M,310.0,F
p298_093_p363_367,298.0,M,363.0,M
p265_003_p335_350,265.0,F,335.0,F
p227_177_p282_368,227.0,M,282.0,F
p252_101_p246_018,252.0,M,246.0,M
p256_020_p345_188,256.0,M,345.0,M
p284_171_p233_353,284.0,M,233.0,F
p248_115_p310_369,248.0,F,310.0,F
p301_120_p323_343,301.0,F,323.0,F
p230_259_p362_045,230.0,F,362.0,F
p326_175_p347_016,326.0,M,347.0,M
p233_166_p330_031,233.0,F,330.0,F
p343_170_p306_234,343.0,F,306.0,F
p282_022_p347_024,282.0,F,347.0,M
p282_325_p306_241,282.0,F,306.0,F
p228_226_p255_048,228.0,F,255.0,M
p282_136_p246_170,282.0,F,246.0,M
p339_014_p314_404,339.0,F,314.0,F
p287_350_p307_050,287.0,M,307.0,F
p228_353_p300_004,228.0,F,300.0,F
p284_204_p298_296,284.0,M,298.0,M
p329_379_p307_056,329.0,F,307.0,F
p297_393_p245_304,297.0,F,245.0,M
p261_087_p276_416,261.0,F,276.0,F
p268_342_p234_057,268.0,F,234.0,F
p298_345_p283_015,298.0,M,283.0,F
p333_424_p316_011,333.0,F,316.0,M
p246_254_p228_327,246.0,M,228.0,F
p306_025_p275_250,306.0,F,275.0,M
p236_023_p303_349,236.0,F,303.0,F
p258_228_p288_119,258.0,M,288.0,F
p278_354_p256_241,278.0,M,256.0,M
p272_009_p306_109,272.0,M,306.0,F
p243_024_p266_166,243.0,M,266.0,F
p270_387_p306_265,270.0,M,306.0,F
p343_005_p245_018,343.0,F,245.0,M
p271_146_p303_296,271.0,M,303.0,F
p248_221_p251_365,248.0,F,251.0,M
p310_403_p254_244,310.0,F,254.0,M
p249_260_p302_197,249.0,F,302.0,M
p246_245_p281_445,246.0,M,281.0,M
p362_093_p240_023,362.0,F,240.0,F
p326_332_p329_221,326.0,M,329.0,F
p261_140_p243_018,261.0,F,243.0,M
p227_263_p303_007,227.0,M,303.0,F
p248_298_p303_272,248.0,F,303.0,F
p288_215_p246_167,288.0,F,246.0,M
p266_202_p303_314,266.0,F,303.0,F
p287_037_p271_444,287.0,M,271.0,M
p239_019_p323_275,239.0,F,323.0,F
p251_095_p264_031,251.0,M,264.0,F
p300_117_p326_281,300.0,F,326.0,M
p303_345_p254_256,303.0,F,254.0,M
p249_177_p298_396,249.0,F,298.0,M
p246_266_p281_401,246.0,M,281.0,M
p336_196_p268_338,336.0,F,268.0,F
p228_004_p258_004,228.0,F,258.0,M
p266_163_p300_019,266.0,F,300.0,F
p273_381_p314_020,273.0,M,314.0,F
p233_142_p258_171,233.0,F,258.0,M
p297_387_p361_013,297.0,F,361.0,F
p314_352_p232_027,314.0,F,232.0,M
p299_183_p300_237,299.0,F,300.0,F
p323_014_p341_288,323.0,F,341.0,F
p302_284_p274_120,302.0,M,274.0,M
p265_215_p243_168,265.0,F,243.0,M
p273_007_p300_322,273.0,M,300.0,F
p318_318_p376_147,318.0,F,376.0,M
p318_086_p246_115,318.0,F,246.0,M
p339_021_p258_137,339.0,F,258.0,M
p300_090_p272_202,300.0,F,272.0,M
p295_123_p301_206,295.0,F,301.0,F
p293_390_p248_361,293.0,F,248.0,F
p287_009_p329_151,287.0,M,329.0,F
p239_012_p245_005,239.0,F,245.0,M
p275_178_p306_169,275.0,M,306.0,F
p239_015_p277_119,239.0,F,277.0,F
p243_224_p310_017,243.0,M,310.0,F
p297_132_p274_378,297.0,F,274.0,M
p260_013_p300_351,260.0,M,300.0,F
p240_213_p234_030,240.0,F,234.0,F
p374_192_p240_057,374.0,M,240.0,F
p295_147_p245_013,295.0,F,245.0,M
p364_076_p301_368,364.0,M,301.0,F
p265_084_p307_388,265.0,F,307.0,F
p334_008_p267_013,334.0,M,267.0,F
p228_003_p256_005,228.0,F,256.0,M
p304_166_p323_041,304.0,M,323.0,F
p233_044_p271_024,233.0,F,271.0,M
p343_090_p318_355,343.0,F,318.0,F
p228_286_p245_332,228.0,F,245.0,M
p303_079_p306_254,303.0,F,306.0,F
p303_078_p227_162,303.0,F,227.0,M
p266_251_p275_108,266.0,F,275.0,M
p316_106_p330_216,316.0,M,330.0,F
p300_208_p329_068,300.0,F,329.0,F
p293_382_p238_031,293.0,F,238.0,F
p268_329_p341_011,268.0,F,341.0,F
p262_015_p330_308,262.0,F,330.0,F
p245_200_p347_006,245.0,M,347.0,M
p298_303_p300_291,298.0,M,300.0,F
p303_253_p330_040,303.0,F,330.0,F
p297_193_p336_110,297.0,F,336.0,F
p301_082_p267_198,301.0,F,267.0,F
p245_186_p300_057,245.0,M,300.0,F
p237_341_p268_057,237.0,M,268.0,F
p272_288_p230_181,272.0,M,230.0,F
p246_304_p233_323,246.0,M,233.0,F
p317_042_p230_103,317.0,F,230.0,F
p244_225_p298_172,244.0,F,298.0,M
p267_277_p305_011,267.0,F,305.0,F
p297_092_p233_021,297.0,F,233.0,F
p271_077_p249_229,271.0,M,249.0,F
p300_094_p285_022,300.0,F,285.0,M
p238_024_p326_380,238.0,F,326.0,M
p341_010_p262_330,341.0,F,262.0,F
p374_319_p281_236,374.0,M,281.0,M
p261_004_p341_083,261.0,F,341.0,F
p265_017_p314_013,265.0,F,314.0,F
p268_394_p343_079,268.0,F,343.0,F
p253_014_p292_093,253.0,F,292.0,M
p253_080_p300_118,253.0,F,300.0,F
p300_143_p306_201,300.0,F,306.0,F
p236_015_p246_022,236.0,F,246.0,M
p258_155_p313_132,258.0,M,313.0,F
p341_132_p335_042,341.0,F,335.0,F
p274_018_p310_016,274.0,M,310.0,F
p364_034_p277_243,364.0,M,277.0,F
p263_381_p260_309,263.0,M,260.0,M
p262_019_p305_164,262.0,F,305.0,F
p283_023_p253_197,283.0,F,253.0,F
p249_019_p277_334,249.0,F,277.0,F
p341_079_p277_237,341.0,F,277.0,F
p274_422_p335_378,274.0,M,335.0,F
p277_252_p269_004,277.0,F,269.0,F
p298_123_p238_105,298.0,M,238.0,F
p262_311_p329_122,262.0,F,329.0,F
p333_004_p266_147,333.0,F,266.0,F
p285_243_p323_204,285.0,M,323.0,F
p255_351_p297_190,255.0,M,297.0,F
p275_042_p265_248,275.0,M,265.0,F
p329_038_p330_379,329.0,F,330.0,F
p228_361_p237_079,228.0,F,237.0,M
p228_181_p300_159,228.0,F,300.0,F
p240_133_p295_004,240.0,F,295.0,F
p341_161_p345_005,341.0,F,345.0,M
p301_066_p376_028,301.0,F,376.0,M
p306_198_p269_179,306.0,F,269.0,F
p256_236_p230_006,256.0,M,230.0,F
p237_267_p364_030,237.0,M,364.0,M
p330_028_p237_304,330.0,F,237.0,M
p313_017_p301_034,313.0,F,301.0,F
p234_003_p316_284,234.0,F,316.0,M
p271_392_p233_040,271.0,M,233.0,F
p270_389_p345_254,270.0,M,345.0,M
p301_053_p282_149,301.0,F,282.0,F
p301_160_p335_423,301.0,F,335.0,F
p306_309_p311_392,306.0,F,311.0,M
p313_265_p311_014,313.0,F,311.0,M
p251_008_p288_373,251.0,M,288.0,F
p343_159_p298_116,343.0,F,298.0,M
p239_460_p259_440,239.0,F,259.0,M
p243_275_p323_086,243.0,M,323.0,F
p264_189_p297_152,264.0,F,297.0,F
p233_150_p244_131,233.0,F,244.0,F
p311_280_p303_145,311.0,M,303.0,F
p281_038_p330_014,281.0,M,330.0,F
p335_295_p228_345,335.0,F,228.0,F
p330_094_p282_268,330.0,F,282.0,F
p278_034_p239_063,278.0,M,239.0,F
p323_364_p281_085,323.0,F,281.0,M
p374_369_p237_004,374.0,M,237.0,M
p226_366_p330_166,226.0,M,330.0,F
p307_225_p306_244,307.0,F,306.0,F
p264_016_p330_006,264.0,F,330.0,F
p364_083_p230_263,364.0,M,230.0,F
p314_062_p233_018,314.0,F,233.0,F
p261_005_p318_329,261.0,F,318.0,F
p246_178_p248_012,246.0,M,248.0,F
p270_090_p302_116,270.0,M,302.0,M
p272_231_p295_007,272.0,M,295.0,F
p267_003_p268_388,267.0,F,268.0,F
p284_024_p316_006,284.0,M,316.0,M
p326_296_p275_179,326.0,M,275.0,M
p298_148_p364_019,298.0,M,364.0,M
p363_008_p266_309,363.0,M,266.0,F
p275_011_p272_210,275.0,M,272.0,M
p306_210_p238_398,306.0,F,238.0,F
p265_167_p228_349,265.0,F,228.0,F
p274_448_p310_387,274.0,M,310.0,F
p274_050_p362_410,274.0,M,362.0,F
p240_289_p288_166,240.0,F,288.0,F
p270_307_p329_021,270.0,M,329.0,F
p307_094_p295_275,307.0,F,295.0,F
p335_022_p305_323,335.0,F,305.0,F
p374_317_p308_098,374.0,M,308.0,F
p307_038_p300_294,307.0,F,300.0,F
p288_129_p326_079,288.0,F,326.0,M
p316_020_p306_113,316.0,M,306.0,F
p265_270_p228_317,265.0,F,228.0,F
p253_256_p362_267,253.0,F,362.0,F
p308_054_p238_443,308.0,F,238.0,F
p306_050_p307_305,306.0,F,307.0,F
p336_062_p249_106,336.0,F,249.0,F
p298_138_p248_358,298.0,M,248.0,F
p300_166_p266_109,300.0,F,266.0,F
p261_397_p273_005,261.0,F,273.0,M
p297_102_p341_193,297.0,F,341.0,F
p302_301_p326_322,302.0,M,326.0,M
p229_006_p306_216,229.0,F,306.0,F
p281_147_p341_089,281.0,M,341.0,F
p297_222_p312_012,297.0,F,312.0,F
p316_192_p304_252,316.0,M,304.0,M
p288_304_p261_333,288.0,F,261.0,F
p292_088_p266_215,292.0,M,266.0,F
p302_265_p270_094,302.0,M,270.0,M
p305_319_p323_163,305.0,F,323.0,F
p240_368_p300_279,240.0,F,300.0,F
p288_142_p303_256,288.0,F,303.0,F
p243_183_p330_196,243.0,M,330.0,F
p302_151_p247_024,302.0,M,247.0,M
p278_302_p298_005,278.0,M,298.0,M
p306_177_p256_174,306.0,F,256.0,M
p272_097_p243_144,272.0,M,243.0,M
p270_055_p330_165,270.0,M,330.0,F
p305_114_p297_171,305.0,F,297.0,F
p233_314_p230_171,233.0,F,230.0,F
p308_194_p285_167,308.0,F,285.0,M
p246_028_p343_290,246.0,M,343.0,F
p246_199_p262_249,246.0,M,262.0,F
p268_056_p286_023,268.0,F,286.0,M
p323_017_p270_410,323.0,F,270.0,M
p306_293_p298_347,306.0,F,298.0,M
p226_354_p339_005,226.0,M,339.0,F
p301_301_p323_174,301.0,F,323.0,F
p274_016_p255_204,274.0,M,255.0,M
p226_237_p307_309,226.0,M,307.0,F
p305_014_p256_006,305.0,F,256.0,M
p326_376_p292_393,326.0,M,292.0,M
p297_180_p336_068,297.0,F,336.0,F
p262_008_p306_202,262.0,F,306.0,F
p274_017_p237_280,274.0,M,237.0,M
p233_232_p228_276,233.0,F,228.0,F
p270_009_p300_290,270.0,M,300.0,F
p259_022_p270_099,259.0,M,270.0,M
p313_004_p252_374,313.0,F,252.0,M
p300_212_p304_165,300.0,F,304.0,M
p323_027_p274_076,323.0,F,274.0,M
p238_427_p229_040,238.0,F,229.0,F
p330_121_p282_289,330.0,F,282.0,F
p265_274_p287_007,265.0,F,287.0,M
p278_205_p256_198,278.0,M,256.0,M
p323_123_p313_013,323.0,F,313.0,F
p266_179_p264_135,266.0,F,264.0,F
p245_324_p300_313,245.0,M,300.0,F
p339_424_p259_124,339.0,F,259.0,M
p254_228_p298_088,254.0,M,298.0,M
p284_019_p277_023,284.0,M,277.0,F
p282_318_p283_411,282.0,F,283.0,F
p238_309_p245_036,238.0,F,245.0,M
p277_005_p276_138,277.0,F,276.0,F
p240_374_p307_377,240.0,F,307.0,F
p282_337_p304_004,282.0,F,304.0,M
p343_012_p241_099,343.0,F,241.0,M
p232_058_p307_086,232.0,M,307.0,F
p317_321_p240_280,317.0,F,240.0,F
p307_126_p314_056,307.0,F,314.0,F
p298_321_p294_254,298.0,M,294.0,F
p277_463_p374_002,277.0,F,374.0,M
p305_080_p262_062,305.0,F,262.0,F
p311_385_p246_102,311.0,M,246.0,M
p303_200_p364_023,303.0,F,364.0,M
p255_344_p264_080,255.0,M,264.0,F
p316_410_p229_077,316.0,M,229.0,F
p237_066_p303_281,237.0,M,303.0,F
p269_221_p314_070,269.0,F,314.0,F
p316_194_p374_412,316.0,M,374.0,M
p271_417_p228_182,271.0,M,228.0,F
p293_342_p341_141,293.0,F,341.0,F
p228_094_p268_235,228.0,F,268.0,F
p300_102_p283_460,300.0,F,283.0,F
p293_180_p243_325,293.0,F,243.0,M
p310_287_p329_156,310.0,F,329.0,F
p285_034_p276_020,285.0,M,276.0,F
p253_167_p258_270,253.0,F,258.0,M
p282_333_p302_017,282.0,F,302.0,M
p282_327_p264_241,282.0,F,264.0,F
p297_140_p226_008,297.0,F,226.0,M
p247_004_p266_043,247.0,M,266.0,F
p260_065_p243_142,260.0,M,243.0,M
p294_393_p262_231,294.0,F,262.0,F
p262_011_p300_311,262.0,F,300.0,F
p254_012_p293_140,254.0,M,293.0,F
p255_077_p260_210,255.0,M,260.0,M
p330_280_p362_282,330.0,F,362.0,F
p277_187_p233_231,277.0,F,233.0,F
p254_105_p264_311,254.0,M,264.0,F
p300_089_p240_116,300.0,F,240.0,F
p258_140_p347_378,258.0,M,347.0,M
p311_211_p269_011,311.0,M,269.0,F
p292_177_p330_206,292.0,M,330.0,F
p234_016_p272_396,234.0,F,272.0,M
p286_223_p246_138,286.0,M,246.0,M
p246_023_p265_189,246.0,M,265.0,F
p294_004_p266_204,294.0,F,266.0,F
p282_041_p248_364,282.0,F,248.0,F
p251_201_p230_147,251.0,M,230.0,F
p286_022_p263_342,286.0,M,263.0,M
p298_041_p303_022,298.0,M,303.0,F
p310_377_p326_273,310.0,F,326.0,M
p333_033_p248_129,333.0,F,248.0,F
p266_149_p298_332,266.0,F,298.0,M
p298_071_p294_020,298.0,M,294.0,F
p343_003_p295_185,343.0,F,295.0,F
p288_137_p267_131,288.0,F,267.0,F
p347_123_p293_146,347.0,M,293.0,F
p259_020_p264_183,259.0,M,264.0,F
p305_053_p282_347,305.0,F,282.0,F
p301_063_p246_187,301.0,F,246.0,M
p258_069_p237_018,258.0,M,237.0,M
p314_009_p303_092,314.0,F,303.0,F
p308_361_p286_468,308.0,F,286.0,M
p272_002_p330_016,272.0,M,330.0,F
p341_209_p306_057,341.0,F,306.0,F
p269_020_p283_073,269.0,F,283.0,F
p341_332_p238_019,341.0,F,238.0,F
p364_003_p315_248,364.0,M,315.0,M
p247_018_p263_192,247.0,M,263.0,M
p278_236_p305_248,278.0,M,305.0,F
p345_252_p255_125,345.0,M,255.0,M
p238_022_p307_317,238.0,F,307.0,F
p298_158_p297_369,298.0,M,297.0,F
p303_029_p300_390,303.0,F,300.0,F
p314_005_p301_394,314.0,F,301.0,F
p288_144_p244_161,288.0,F,244.0,F
p341_116_p335_393,341.0,F,335.0,F
p376_241_p286_292,376.0,M,286.0,M
p229_031_p326_346,229.0,F,326.0,M
p230_386_p281_382,230.0,F,281.0,M
p267_394_p245_276,267.0,F,245.0,M
p265_069_p271_246,265.0,F,271.0,M
p314_410_p230_327,314.0,F,230.0,F
p268_006_p226_043,268.0,F,226.0,M
p329_004_p307_383,329.0,F,307.0,F
p256_018_p271_264,256.0,M,271.0,M
p376_044_p303_247,376.0,M,303.0,F
p302_015_p284_359,302.0,M,284.0,M
p245_172_p264_159,245.0,M,264.0,F
p374_362_p300_011,374.0,M,300.0,F
p272_187_p307_142,272.0,M,307.0,F
p311_024_p307_074,311.0,M,307.0,F
p270_023_p251_012,270.0,M,251.0,M
p301_290_p268_362,301.0,F,268.0,F
p326_200_p271_095,326.0,M,271.0,M
p306_242_p238_035,306.0,F,238.0,F
p302_049_p347_357,302.0,M,347.0,M
p262_041_p228_280,262.0,F,228.0,F
p341_125_p335_277,341.0,F,335.0,F
p330_246_p306_179,330.0,F,306.0,F
p323_073_p362_080,323.0,F,362.0,F
p233_304_p282_101,233.0,F,282.0,F
p308_249_p305_335,308.0,F,305.0,F
p258_021_p330_358,258.0,M,330.0,F
p293_012_p301_239,293.0,F,301.0,F
p226_019_p343_226,226.0,M,343.0,F
p284_161_p295_112,284.0,M,295.0,F
p228_255_p226_268,228.0,F,226.0,M
p277_211_p254_004,277.0,F,254.0,M
p249_020_p286_359,249.0,F,286.0,M
p341_119_p301_142,341.0,F,301.0,F
p295_084_p243_073,295.0,F,243.0,M
p283_102_p234_081,283.0,F,234.0,F
p286_198_p245_085,286.0,M,245.0,M
p243_167_p271_232,243.0,M,271.0,M
p341_168_p326_345,341.0,F,326.0,M
p323_023_p376_008,323.0,F,376.0,M
p341_003_p268_401,341.0,F,268.0,F
p278_066_p228_363,278.0,M,228.0,F
p246_086_p330_088,246.0,M,330.0,F
p293_069_p374_396,293.0,F,374.0,M
p275_211_p301_017,275.0,M,301.0,F
p318_051_p298_020,318.0,F,298.0,M
p277_012_p249_312,277.0,F,249.0,F
p246_005_p226_179,246.0,M,226.0,M
p255_268_p326_143,255.0,M,326.0,M
p276_033_p283_341,276.0,F,283.0,F
p329_002_p341_237,329.0,F,341.0,F
p264_450_p286_153,264.0,F,286.0,M
